event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
SOM49724,2025-04-05,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of the United Arab Emirates (2022-),Military Forces of Somalia (2022-) Puntland Dervish Force; Police Forces of Somalia (2022-) Puntland Maritime Police Force,External/Other forces,Islamic State Somalia Province,,Rebel group,Rebel group-External/Other forces,,706,Eastern Africa,Somalia,Bari,Qandala,,Qandala,11.4710,49.8726,2,Undisclosed Source,Local partner-Other,"On 5 April 2025, overnight, UAE forces in coordination with Puntland Maritime Police Force (PMPF) and Puntland Dervish Force conducted an airstrike targeting Islamic State Somalia Province bases in Aleel-yar near Qandala (Qandala, Bari). An unknown number of militants were killed and wounded. Unspecified number of fatalities coded as 3.",3,,1753956296
SOM49725,2025-04-05,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Somalia (2022-),,State forces,Al Shabaab,,Rebel group,State forces-Rebel group,,706,Eastern Africa,Somalia,Lower Shabelle,Qoryooley,,Raas Warabe,2.1839,44.6808,1,Undisclosed Source,Local partner-Other,"On 5 April 2025, government security forces (SNA) conducted an airstrike targeting an Al Shabaab checkpoint in Raas Warabe village (Qoryooley, Lower Shabelle). Two missiles fired by an unmanned drone, struck the checkpoint where tax revenue was being collected. 5 militants were killed.",5,,1753971829
SOM49726,2025-04-06,2025,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Al Shabaab,,Rebel group,Police Forces of Somalia (2022-),,State forces,State forces-Rebel group,,706,Eastern Africa,Somalia,Lower Shabelle,Afgooye,,Almada,2.2187,45.2087,2,Al Furqaan; Baidoa News Agency; Calamada; Facebook; Somali Memo; Undisclosed Source,Local partner-Other,"On 6 April 2025, an IED planted by Al Shabaab exploded, targeting police forces convoy along the Xaawo-Cabdi-Afgooye road, near Almada village (Afgooye, Lower Shabelle). 3 soldiers were killed and 3 others were injured. Al Shabaab claimed responsibility.",3,,1753971829
SOM49727,2025-04-06,2025,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Al Shabaab,,Rebel group,AUSSOM: Africa Union Support and Stabilisation Mission in Somalia (2025-) (Burundi),,External/Other forces,Rebel group-External/Other forces,,706,Eastern Africa,Somalia,Middle Shabelle,Jowhar,,Buurane,2.9647,45.5124,1,Al Furqaan; Caasimada; Calamada; Radio Kulmiye; Somali Memo; Undisclosed Source,Local partner-Other,"On 6 April 2025, 2 IED planted by Al Shabaab exploded, targeting AUSSOM BNDF troops convoy in Buurane village (Jowhar, Middle Shabelle). Al Shabaab claimed to have killed 3 soldiers.",3,,1753970711
SOM49728,2025-04-06,2025,1,Strategic developments,Strategic developments,Agreement,Al Shabaab,,Rebel group,Military Forces of Somalia (2022-),,State forces,State forces-Rebel group,,706,Eastern Africa,Somalia,Middle Juba,Jilib,,Kunyo Barrow,0.8014,43.3837,1,Al Furqaan,National,"On 6 April 2025, 5 government soldiers (SNA) surrendered to Al Shabaab in Kunyo Barrow town (Jilib, Middle Shabelle).",0,,1753971829
SOM49729,2025-04-07,2025,1,Political violence,Battles,Government regains territory,Military Forces of Somalia (2022-),Hawiye-Abgal Sub-Clan Militia (Somalia),State forces,Al Shabaab,,Rebel group,State forces-Rebel group,,706,Eastern Africa,Somalia,Middle Shabelle,Adan Yabaal,,Run-nirgod,3.5595,46.7753,1,Caasimada; Goobjoob; Hiiraan (Somalia); Radio Dalsan; Radio Kulmiye; Radio Risala; Shabelle Media Network; Somali News Agency; Undisclosed Source,Local partner-Other,"On 7 April 2025, government security forces (SNA) and Abgal clan militia attacked Al Shabaab and engaged them in an armed clash in Run-nirgod village (Adan Yabaal, Middle Shabelle). The forces took control over the village. Casualties unknown.",0,,1757377219
SOM49730,2025-04-09,2025,1,Strategic developments,Strategic developments,Agreement,Al Shabaab,,Rebel group,Rahanweyn-Digil-Geledle Sub-Clan Militia (Somalia),Hawiye-Garjin Sub-Clan Militia (Somalia); Hawiye-Murule Sub-Clan Militia (Somalia); Rahanweyn-Digil-Heledo Sub-Clan Militia (Somalia); Rahanweyn-Digil-Jilible Sub-Clan Militia (Somalia); Rahanweyn-Digil-Tuni Sub-Clan Militia (Somalia); Rahanweyn-Mirifle-Harin Sub-Clan Militia (Somalia),Identity militia,Rebel group-Identity militia,,706,Eastern Africa,Somalia,Middle Juba,Saakow,,Saakow,1.6394,42.4522,1,Al Furqaan,National,"On 9 April 2025, Al Shabaab claimed to have reached an agreement with Geelidle, Harin, Jilible, Garjin, Heledo clan militia of Rahanweyn and Tuni, and Murule clan militia in Saakow town (Saakow, Middle Juba). The clan militia handed over 10 camels and 65 goats and agreed to support the militants in their ongoing operation.",0,,1757377219
SOM49731,2025-04-10,2025,1,Political violence,Battles,Armed clash,Darod-Marehan-Reer-Aw Hassan Sub-Clan Militia (Somalia),,Identity militia,Rahanweyn-Mirifle-Maalim Weyne Sub-Clan Militia (Somalia),,Identity militia,Identity militia-Identity militia,,706,Eastern Africa,Somalia,Gedo,Luuq,,Luuq,3.8000,42.5446,1,Radio Kulmiye; Radio Risala; Undisclosed Source,Local partner-Other,"On 10 April 2025, Marehan Reer Aw Hassan clan militia clashed with Rahanweyn-Moalim Weyne sub-clan in the vicinity of Luuq town (Luuq, Gedo). The motive is due to clan revenge and land dispute. Casualties unknown.",0,,1762213404
SOM49732,2025-04-05,2025,1,Strategic developments,Strategic developments,Arrests,Police Forces of Somalia (2022-),,State forces,Civilians (Somalia),Wadajir Party,Civilians,State forces-Civilians,,706,Eastern Africa,Somalia,Banadir,Banadir,,Mogadishu - Hamar Weyne,2.0337,45.3400,1,Goobjoob; Hiiraan (Somalia); Radio Dalsan; Radio Kulmiye; Shabelle Media Network,Subnational-National,"On 5 April 2025, police forces arrested a senior official of the Wadajir political party in Mogadishu - Hamar Weyne (Banadir). The police accused the party official to being a security threat.",0,,1744679479
SOM49733,2025-04-07,2025,1,Strategic developments,Strategic developments,Change to group/activity,Al Shabaab,,Rebel group,,,,Rebel group only,,706,Eastern Africa,Somalia,Bari,Bossaso,,Al Madow,11.1632,49.0395,1,Caasimada,National,"Movement of forces: On 7 April 2025, Al Shabaab displayed and assembled fighter in Al Madow (Bossaso, Bari). The Al Shabaab media released a video of a fighter in Northern parts of the region.",0,,1753971829
SOM49735,2025-04-08,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Unidentified Military Forces,Military Forces of Somalia (2022-),External/Other forces,Al Shabaab,,Rebel group,Rebel group-External/Other forces,,706,Eastern Africa,Somalia,Middle Shabelle,Cadale,,Masjid Cali Gaduud,3.1808,46.4354,1,Caasimada; Hiiraan (Somalia); Radio Dalsan; Radio Risala; Shabelle Media Network; Undisclosed Source,Local partner-Other,"On 8 April 2025, international forces (described as allied forces, coded as Unidentified Military Forces), in coordination with government security forces (SNA), conducted an airstrike targeting Al Shabaab in Masjid Cali Gaduud village (Cadale, Middle Shabelle). The airstrike destroyed 3 Al Shabaab vehicles. More than 15 militants were killed.",15,,1753970711
SOM49736,2025-04-08,2025,1,Political violence,Battles,Government regains territory,Military Forces of Somalia (2022-),Hawiye-Abgal Sub-Clan Militia (Somalia),State forces,Al Shabaab,,Rebel group,State forces-Rebel group,,706,Eastern Africa,Somalia,Middle Shabelle,Cadale,,Gulane,3.3035,46.2279,1,Caasimada; Hiiraan (Somalia); Radio Kulmiye; Shabelle Media Network,National,"On 8 April 2025, government security forces (SNA) and Abgal clan militia attacked Al Shabaab and engaged them in an armed clash in Gulane village (Cadale, Middle Shabelle). The forces took control over the villages. 3 militants were killed and weapons confiscated.",3,,1757377219
SOM49737,2025-04-11,2025,1,Political violence,Battles,Armed clash,Darod-Marehan-Reer-Aw Hassan Sub-Clan Militia (Somalia),,Identity militia,Rahanweyn-Mirifle-Maalim Weyne Sub-Clan Militia (Somalia),,Identity militia,Identity militia-Identity militia,,706,Eastern Africa,Somalia,Gedo,Luuq,,Luuq,3.8000,42.5446,1,Caasimada,National,"On 11 April 2025, for the second day, Marehan Reer Aw Hassan clan militia clashed with Rahanweyn-Moalim Weyne sub-clan in the vicinity of Luuq town (Luuq, Gedo). The motive is due to clan revenge and land dispute. Casualties unknown.",0,,1762213404
SOM49738,2025-04-05,2025,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-),Hawiye-Abgal Sub-Clan Militia (Somalia),State forces,Al Shabaab,,Rebel group,State forces-Rebel group,,706,Eastern Africa,Somalia,Galgaduud,Ceel Dheer,,Galcad,4.0226,46.6180,2,Caasimada,National,"On 5 April 2025, government security forces (SNA) and Abgal clan militia attacked Al Shabaab and engaged them in an armed clash in Baraag Sheekh Caamir village near Galcad village (Ceel Dheere, Galgaduud). Casualties unknown.",0,,1757377219
SOM49739,2025-04-06,2025,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-),Hawiye-Abgal Sub-Clan Militia (Somalia),State forces,Al Shabaab,,Rebel group,State forces-Rebel group,,706,Eastern Africa,Somalia,Middle Shabelle,Cadale,,Gulane,3.3035,46.2279,1,Radio Kulmiye,National,"On 6 April 2025, government security forces (SNA) and Abgal clan militia attacked Al Shabaab and engaged them in an armed clash in Gulane village (Cadale, Middle Shabelle). More than 3 militants were killed.",3,,1757377219
SOM49741,2025-04-08,2025,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-),Hawiye-Abgal Sub-Clan Militia (Somalia),State forces,Al Shabaab,,Rebel group,State forces-Rebel group,,706,Eastern Africa,Somalia,Hiraan,Bulo Burto,,Ceel-Cali-Axmed,4.0336,46.3277,1,Shabelle Media Network,Subnational,"On 8 April 2025, government security forces (SNA) and Abgal clan militia attacked Al Shabaab and engaged them in an armed clash at a hideout in the vicinity of Ceel-Cali-Axmed village (Bulo Burto, Hiraan). Casualties unknown.",0,,1757377219
SOM49743,2025-04-07,2025,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-),,State forces,Al Shabaab,,Rebel group,State forces-Rebel group,,706,Eastern Africa,Somalia,Lower Shabelle,Afgooye,,Sangalaad,2.2356,45.1010,1,Radio Kulmiye,National,"On 7 April 2025, government security forces (SNA) attacked Al Shabaab and engaged them in an armed clash at a hideout in Sangalaad village (Afgooye, Lower Shabelle) and Cumar Beere (coded separately). 5 militants were killed. 5 fatalities split across 2 events and coded as 2 for this event.",2,,1756165968
SOM49744,2025-04-07,2025,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-),Hawiye-Abgal Sub-Clan Militia (Somalia),State forces,Al Shabaab,,Rebel group,State forces-Rebel group,,706,Eastern Africa,Somalia,Galgaduud,Ceel Dheer,,Galcad,4.0226,46.6180,2,Radio Kulmiye,National,"On 7 April 2025, government security forces (SNA) and Abgal clan militia attacked Al Shabaab and engaged them in an armed clash in Wahliye Warsame area near Galcad village (Ceel Dheer, Galgaduud). The forces conducted the operation along the Baraag Sheik Camir and Marayga Haji Ahmed. 3 militants were killed.",3,,1757377219
SOM49745,2025-04-07,2025,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-),Hawiye-Abgal Sub-Clan Militia (Somalia),State forces,Al Shabaab,,Rebel group,State forces-Rebel group,,706,Eastern Africa,Somalia,Middle Shabelle,Cadale,,Gal-haruur,2.9003,46.2265,1,Radio Kulmiye,National,"On 7 April 2025, government security forces (SNA) and Abgal clan militia attacked Al Shabaab and engaged them in an armed clash in Gal-haruur village (Cadale, Middle Shabelle). 7 militants were killed, weapons confiscated and 1 vehicle was destroyed.",7,,1757377219
SOM49746,2025-04-07,2025,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Al Shabaab,,Rebel group,Civilians (Somalia),,Civilians,Rebel group-Civilians,Civilian targeting,706,Eastern Africa,Somalia,Lower Juba,Kismaayo,,Beerhani,-0.2201,42.1959,2,Undisclosed Source,Local partner-Other,"On 7 April 2025, a roadside anti-personnel IED, planted by an unknown armed group (likely Al Shabaab, who carried out similar attacks and explosions in the Lower Juba region) exploded, along the Berhani-Qabri Sharif road, near Beerhani village (Kismaayo, Lower Juba). 1 child was killed and unspecified civilians were injured.",1,,1754411191
SOM49747,2025-04-07,2025,1,Strategic developments,Strategic developments,Change to group/activity,Al Shabaab,,Rebel group,,,,Rebel group only,,706,Eastern Africa,Somalia,Lower Juba,Kismaayo,,Buulo Xaaji,-0.6320,41.9839,2,Undisclosed Source,Local partner-Other,"Movement of forces: On 7 April 2025, around 120 Al Shabaab were sighted moving in the Quuriga-cusbada village, near Jubaland security forces bases in the vicinity of Buulo Xaaji village (Kismaayo, Lower Juba).",0,,1753971829
SOM49749,2025-04-07,2025,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-),Hawiye-Abgal Sub-Clan Militia (Somalia),State forces,Al Shabaab,,Rebel group,State forces-Rebel group,,706,Eastern Africa,Somalia,Middle Shabelle,Adan Yabaal,,Al-Kowsar,3.6965,46.3835,1,Radio Kulmiye,National,"On 7 April 2025, government security forces (SNA) and Abgal clan militia attacked Al Shabaab and engaged them in an armed clash in the vicinity of Al-Kowsar village (Adan Yabaal, Middle Shabelle). Casualties unknown.",0,,1757377219
SOM49750,2025-04-09,2025,1,Political violence,Battles,Government regains territory,Military Forces of Somalia (2022-),Hawiye-Abgal Sub-Clan Militia (Somalia),State forces,Al Shabaab,,Rebel group,State forces-Rebel group,,706,Eastern Africa,Somalia,Middle Shabelle,Cadale,,Geel Gub,2.9822,46.2872,1,Al Furqaan; Caasimada; Calamada; Hiiraan (Somalia); Radio Dalsan; Radio Kulmiye; Shabelle Media Network; Somali Memo; Undisclosed Source,Local partner-Other,"On 9 April 2025, government security forces (SNA) and Abgal clan militia attacked Al Shabaab and engaged them in an armed clash in Geel Gub village (Cadale, Middle Shabelle). The security forces took control of the village. More than 10 militants were killed. Al Shabaab claimed to have killed at least 25 soldiers and 26 injured. Total fatalities coded as 35 (10 Al Shabaab and at least 25 Soldiers).",35,,1757377219
SOM49751,2025-04-08,2025,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-),Hawiye-Abgal Sub-Clan Militia (Somalia),State forces,Al Shabaab,,Rebel group,State forces-Rebel group,,706,Eastern Africa,Somalia,Middle Shabelle,Adan Yabaal,,Run-nirgod,3.5595,46.7753,1,Radio Kulmiye,National,"On 8 April 2025, government security forces (SNA) and Abgal clan militia attacked Al Shabaab and engaged them in an armed clash in the vicinity of Run-nirgod village (Adan Yabaal, Middle Shabelle). Casualties unknown.",0,,1757377219
SOM49752,2025-04-09,2025,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Al Shabaab,,Rebel group,Military Forces of Somalia (2022-),,State forces,State forces-Rebel group,,706,Eastern Africa,Somalia,Middle Shabelle,Adan Yabaal,,Adan Yabaal,3.7742,46.2499,1,Al Furqaan; Calamada; Somali Memo,National,"On 9 April 2025, Al Shabaab fired mortar shells against government security forces (SNA) at a defensive base in Adan Yabaal town (Adan Yabaal, Middle Shabelle). Casualties unknown and Al Shabaab claimed responsibility.",0,,1753971829
